Nome_Montadora;Nome_Modelo;Classificacao_Modelo;Ano_Inicio;Ano_Fim;Filtro_Ar;Filtro_Oleo;Filtro_Combustivel;Filtro_Cabine
Mercedes Benz;Classe CL;63 AMG ‐ (C215) ‐ gasolina ‐ automático;01 ; 02;FAP9114;WOE300/4;FCI1948;AKX3571
Mercedes Benz;Classe CL;63 AMG ‐ (C216) ‐ gasolina ‐ automático;07 ; 10;FAP9016;;;
Mercedes Benz;Classe CL;65 AMG ‐ (C215) ‐ gasolina ‐ automático;07 ; 08;FAP9113;WOE306;;
Mercedes Benz;Classe CL;65 AMG ‐ (C215) ‐ gasolina ‐ automático;03 ; 06;FAP9113;WOE306;;AKX3571
Mercedes Benz;Classe CLA;180;13 ; 19;FAP9292;WOE458;;AKX3591
Mercedes Benz;Classe CLA;200 ‐ (Urban / Vision) ‐ gasolina ‐ automático;2014 ;;FAP9292;WOE458;;AKX3591
Mercedes Benz;Classe CLA;250 ‐ (Sport 4Matic) ‐ gasolina ‐ automático;2014 ;;FAP9292;WOE458;;AKX3591
Mercedes Benz;Classe CLA;45 AMG ‐ gasolina ‐ automático;2014 ;;WR375;WOE457;;AKX3591
Mercedes Benz;Classe CLA;CLA200 Turbo ‐ gasolina;2019 ;;FAP9125;WOE459;;
Mercedes Benz;Classe CLA;CLA250 ‐ (Sport DCT) ‐ gasolina;2019 ;;FAP9155;;;
Mercedes Benz;Classe CLC;200 Kompressor ‐ (C203 ‐ Classic / Plus) ‐ gasolina ‐ automático;09 ; 11;WR365;WOE460;FCI1948;AKX35160
Mercedes Benz;Classe CLK;230 Kompressor ‐ (C208 ‐ Kompressor / Cabriolet) ‐ gasolina ‐ automático;01 ; 02;FAP9119;WOE430;FCI1948;AKX35608
Mercedes Benz;Classe CLK;230 Kompressor ‐ (C208 ‐ Kompressor / Cabriolet) ‐ gasolina ‐ automático;98 ; 00;FAP9119;WOE430;FCI1112;AKX35608
Mercedes Benz;Classe CLK;320 ‐ (C208 ‐ Avantgarder / Cabriolet / Elegance / Sport) ‐ gasolina ‐ automático;97 ; 01;FAP9119;WOE300/2;FCI1948;AKX35608
Mercedes Benz;Classe CLK;320 ‐ (C209 ‐ Avantgarder / Cabriolet / Elegance / Sport) ‐ gasolina ‐ automático;02 ; 05;FAP4052;WOE300/4;FCI1948;AKX35160
Mercedes Benz;Classe CLK;350 ‐ (C209 ‐ Avantgarder / Cabriolet / Elegance / Sport) ‐ gasolina ‐ automático;06 ; 09;FAP4052;WOE300/4;;AKX35160
Mercedes Benz;Classe CLK;430 ‐ (C208 ‐ Avantgarder / Cabriolet / Elegance / Sport) ‐ gasolina ‐ automático;98 ; 01;FAP2006;WOE300/2;FCI1948;AKX35608
Mercedes Benz;Classe CLK;500 ‐ (C209 ‐ Avantgarder / Cabriolet / Elegance) ‐ gasolina ‐ automático;03 ; 08;FAP4052;WOE300/4;FCI1948;AKX35160
Mercedes Benz;Classe CLK;55 AMG ‐ (C209 ‐ Avantgarder / Cabriolet / Elegance) ‐ gasolina ‐ automático;01 ; 06;FAP9115;WOE300/4;FCI1948;AKX35160
Mercedes Benz;Classe CLS;350 ‐ (C209 ‐ Avantgarder) ‐ gasolina ‐ automático;04 ; 10;FAP4052;WOE300/4;;
Mercedes Benz;Classe CLS;350 CGI ‐ (C218 ‐ BlueEFFICIENCY) ‐ gasolina ‐ automático;2011 ;;FAP4847;WOE454;;
Mercedes Benz;Classe CLS;500 ‐ (C218 ‐ BlueEFFICIENCY) ‐ gasolina ‐ automático;2011 ;;FAP9116;WOE454;;
Mercedes Benz;Classe CLS;500 ‐ (C219 ‐ Avantgarder) ‐ gasolina ‐ automático;05 ; 06;FAP4052;WOE300/4;;
Mercedes Benz;Classe CLS;500 ‐ (C219 ‐ Avantgarder) ‐ gasolina ‐ automático;07 ; 10;FAP4052;WOE300/4;;
Mercedes Benz;Classe CLS;55 AMG ‐ (C219 ‐ Avantgarder) ‐ gasolina ‐ automático;05 ; 06;FAP9115;WOE300/4;;
Mercedes Benz;Classe CLS;63 AMG ‐ (C218) ‐ gasolina ‐ automático;2012 ;;FAP9116;WOE457;;
Mercedes Benz;Classe CLS;63 AMG ‐ (C219 ‐ Avantgarder) ‐ gasolina ‐ automático;06 ; 10;FAP9016;WOE453;;
Mercedes Benz;Classe E 200;(W210 ‐ Classic / Elegance) ‐ gasolina ‐ mecânico;93 ; 00;FAP4853;WOE430;FCI1105A;AKX3571
Mercedes Benz;Classe E 200;(W210 ‐ Kompressor) ‐ gasolina ‐ mecânico;00 ; 02;FAP4869;WOE430;FCI1948;AKX3540
Mercedes Benz;Classe E 200;(W210 ‐ Kompressor) ‐ gasolina ‐ mecânico;02 ; 09;WR365;WOE460;;
Mercedes Benz;Classe E 200;CDI diesel ‐ (W124) ‐ mecânico;93 ; 95;FAP4853;WEO0610;FCD2069;AKX3586
Mercedes Benz;Classe E 200;CDI diesel ‐ (W210) ‐ mecânico;96 ; 02;FAP4853;WEO0610;FCD2069;AKX3540
Mercedes Benz;Classe E 220;(W124 ‐ Classic / Elegance) ‐ gasolina ‐ mecânico;93 ; 95;FAP4842;WOE430;FCI1106A;AKX3586
Mercedes Benz;Classe E 220;(W124 ‐ Classic / Elegance) ‐ gasolina ‐ mecânico;95 ; 97;FAP4842;WOE430;FCI1112;AKX3586
Mercedes Benz;Classe E 230;(W210 ‐ Elegance) ‐ gasolina ‐ mecânico;96 ; 98;FAP4853;WOE430;FCI1105A;AKX3540
Mercedes Benz;Classe E 230;(W211) ‐ gasolina ‐ mecânico;07 ; 09;FAP4052;WOE300/4;;
Mercedes Benz;Classe E 240;(W210 ‐ Elegance) ‐ gasolina ‐ mecânico;1998;;FAP4853;WOE430;FCI1948;AKX3540
Mercedes Benz;Classe E 240;(W210 ‐ Elegance) ‐ gasolina ‐ mecânico;02 ; 05;FAP4052;WOE300/4;FCI1948;
Mercedes Benz;Classe E 240;(W210 ‐ Elegance) ‐ gasolina ‐ mecânico;99 ; 00;FAP4853;WOE430;FCI1948;AKX3571
Mercedes Benz;Classe E 250;CGI ‐ (W207 ‐ Avantgarder / Coupé) ‐ gasolina ‐ automático;11 ; 13;JFA0W07;WOE452;;
Mercedes Benz;Classe E 250;Turbo ‐ (Avantgarder / Coupé) ‐ gasolina ‐ automático;14 ; 16;WR328;WOE458;;
Mercedes Benz;Classe E 250;Turbo ‐ (Avantgarder / Coupé) ‐ gasolina ‐ automático;2016 ;;FAP6016;WOE458;;AKX3593
Mercedes Benz;Classe E 270;CDI diesel ‐ (W210) ‐ mecânico;99 ; 02;FAP9000;WOE300/1;FCD0729;AKX3571
Mercedes Benz;Classe E 280;(W210 ‐ Classic / Touring) ‐ gasolina ‐ automático;05 ; 09;FAP4052;WOE300/4;;
Mercedes Benz;Classe E 280;(W210 ‐ Classic / Touring) ‐ gasolina ‐ mecânico;93 ; 97;FAP4844;WOE300/2;FCI1948;AKX3540
Mercedes Benz;Classe E 280;(W210 ‐ Classic / Touring) ‐ gasolina ‐ mecânico;96 ; 97;WR365;WOE430;FCI1112;AKX3571
Mercedes Benz;Classe E 280;(W210 ‐ Classic / Touring) ‐ gasolina ‐ mecânico;97 ; 98;FAP4853;WOE300/4;FCI1948;AKX3571
Mercedes Benz;Classe E 280;(W210 ‐ Classic / Touring) ‐ gasolina ‐ mecânico;98 ; 99;FAP4853;WOE300/2;FCI1948;AKX3571
Mercedes Benz;Classe E 280;(W210 ‐ Classic / Touring) ‐ gasolina ‐ mecânico;99 ; 03;FAP4869;WOE300/4;FCI1948;AKX3571
Mercedes Benz;Classe E 280;CDI diesel ‐ (W211) ‐ automático;05 ; 09;FAP9036/2;WOE304;FCD2163;
Mercedes Benz;Classe E 290;Turbo diesel ‐ (W210) ‐ mecânico;96 ; 99;FAP4853;WEO0610;FCD2163;AKX3571
Mercedes Benz;Classe E 300;(W124 ‐ 4 ‐ Matic) ‐ gasolina ‐ mecânico;93 ; 95;FAP4013;WO370;FCI1110B;AKX3586
Mercedes Benz;Classe E 300;diesel ‐ (W210) ‐ mecânico;95 ; 99;FAP4853;WEO0610;FCD2069;AKX3540
Mercedes Benz;Classe E 300;diesel ‐ (W211 ‐ Bluetec) ‐ automático;07 ; 09;FAP9036/2;WOE304;FCD2163;
Mercedes Benz;Classe E 320;(W210 ‐ Avantgarder / Classic / Elegance) ‐ gasolina ‐ automático;00 ; 03;FAP4853;WOE430;FCI1105A;AKX3571
Mercedes Benz;Classe E 320;(W210 ‐ Avantgarder / Classic / Elegance) ‐ gasolina ‐ automático;95 ; 96;FAP4844;WOE430;FCI1105A;AKX3540
Mercedes Benz;Classe E 320;(W210 ‐ Avantgarder / Classic / Elegance) ‐ gasolina ‐ automático;96 ; 97;FAP4844;WOE300/2;FCI1948;AKX3540
Mercedes Benz;Classe E 320;(W210 ‐ Avantgarder / Classic / Elegance) ‐ gasolina ‐ automático;98 ; 99;FAP4853;WOE300/2;FCI1948;AKX3571
Mercedes Benz;Classe E 320;(W211 ‐ Avantgarder / Classic / Elegance) ‐ gasolina ‐ automático;02 ; 05;FAP4052;WOE300/4;;AKX3571
Mercedes Benz;Classe E 320;diesel ‐ (W211 ‐ Bluetec) ‐ automático;05 ; 09;FAP9036/2;WOE304;FCD2163;
Mercedes Benz;Classe E 320;diesel ‐ mecânico;99 ; 03;FAP9000;WOE242;FCD0729;AKX3571
Mercedes Benz;Classe E 350;(W211 ‐ Avantgarder / Classic / Elegance) ‐ gasolina ‐ automático;04 ; 09;FAP4052;WOE300/4;;
Mercedes Benz;Classe E 350;CGI ‐ (W211 ‐ Avantgarder / Sport) ‐ gasolina ‐ automático;2010 ;;FAP4052;WOE300/4;;
Mercedes Benz;Classe E 36 AMG;(W124 ‐ Bluetec) ‐ gasolina ‐ automático;94 ; 96;FAP4844;WOE430;FCI1110B;AKX3586
Mercedes Benz;Classe E 36 AMG;(W210 ‐ Bluetec) ‐ gasolina ‐ automático;96 ; 02;FAP4031;WOE430;FCI1112;AKX3571
Mercedes Benz;Classe E 420;(W124 ‐ Classic) ‐ gasolina ‐ automático;93 ; 95;FAP3243;WEO0591/1;FCI1110B;AKX3586
Mercedes Benz;Classe E 420;(W210 ‐ Avantgarder / Classic / Elegance) ‐ gasolina ‐ automático;96 ; 97;FAP4853;WEO0591/1;FCI1105A;AKX3571
Mercedes Benz;Classe E 420;(W210 ‐ Avantgarder / Classic / Elegance) ‐ gasolina ‐ automático;96 ; 98;FAP4853;WEO0591/1;FCI1105A;AKX3540
Mercedes Benz;Classe E 430;(W210 ‐ Avantgarder / Elegance) ‐ gasolina ‐ automático;97 ; 03;FAP4853;WOE300/2;FCI1948;AKX3540
Mercedes Benz;Classe E 500;(W124) ‐ gasolina ‐ automático;93 ; 95;FAP3243;WEO0591/1;FCI1110B;AKX3586
Mercedes Benz;Classe E 500;(W211 ‐ Avantgarder / Elegance) ‐ gasolina ‐ automático;02 ; 07;FAP4052;WOE300/4;;
Mercedes Benz;Classe E 500;(W211 ‐ Avantgarder / Elegance) ‐ gasolina ‐ automático;06 ; 09;FAP4052;WOE300/4;;
Mercedes Benz;Classe E 500;(W211 ‐ Avantgarder / Sport / Coupé) ‐ gasolina ‐ automático;2010 ;;FAP4052;WOE300/4;;
Mercedes Benz;Classe E 500;CGI ‐ (W212 ‐ Avantgarder / Sport / Coupé) ‐ automático;12 ; 13;FAP9116;WOE457;;
Mercedes Benz;Classe E 55 AMG;(W210) ‐ gasolina ‐ automático;97 ; 02;FAP4031;WOE300/2;FCI1948;AKX3540
Mercedes Benz;Classe E 55 AMG;Kompressor ‐ (W211) ‐ gasolina ‐ automático;02 ; 06;FAP9115;WOE300/4;;
Mercedes Benz;Classe E 60 AMG;(W124) ‐ gasolina ‐ automático;94 ; 95;FAP3242;WEO0591/1;FCI1106A;AKX3586
Mercedes Benz;Classe E 63 AMG;(W212 ‐ Touring) ‐ gasolina ‐ automático;07 ; 08;FAP9016;WOE453;;
Mercedes Benz;Classe E 63 AMG;(W212 ‐ Touring) ‐ gasolina ‐ automático;09 ; 12;FAP9016;WOE453;;
Mercedes Benz;Classe E 63 AMG;(W212 ‐ Touring) ‐ gasolina ‐ automático;2012 ;;FAP9116;WOE457;;
Mercedes Benz;Classe G 270;CDI ‐ (W463) ‐ automático;2001 ;;FAP9000;WOE300/1;FCD2071;AKX35163
Mercedes Benz;Classe G 320;V6 ‐ (W463) ‐ gasolina ‐ mecânico;1998 ;;FAP4052;WOE300/4;FCI1948;
Mercedes Benz;Classe G 500;(W463) ‐ gasolina ‐ mecânico;2000 ;;FAP4052;WOE300/4;FCI1948;AKX35163
Mercedes Benz;Classe G 55;AMG ‐ (W463) ‐ gasolina ‐ automático;99 ; 04;FAP4052;WOE300/4;FCI1948;AKX35163
Mercedes Benz;Classe G 55 AMG;Kompressor ‐ (W463) ‐ gasolina ‐ automático;2004 ;;FAP9115;WOE300/4;FCI1948;AKX35163
Mercedes Benz;Classe G 63;gasolina ‐ automático;2012 ;;FAP9116;WOE457;;AKX35163
Mercedes Benz;Classe GL 350;diesel ‐ (Sport) ‐ automático;2014 ;;JFA0W11‐2;WOE304;FCD2188;AKX3593
Mercedes Benz;Classe GL 500;(W166) ‐ gasolina ‐ automático;2007 ;;FAP4052;WOE300/4;;
Mercedes Benz;Classe GL 500;(W166) ‐ gasolina ‐ automático;2013 ;;FAP9116;WOE457;;AKX3593
Mercedes Benz;Classe GL 63 AMG;(W166) ‐ automático;2013 ;;FAP9116;WOE457;;AKX3593
Mercedes Benz;Classe GLA 200;flex Turbo ‐ (Advance / Style / Vision) ‐ automático;2015 ;;FAP9292;WOE458;;AKX3591
Mercedes Benz;Classe GLA 200;Turbo ‐ (Advance / Style / Vision) ‐ gasolina ‐ automático;2015 ;;FAP9292;WOE458;;AKX3591
Mercedes Benz;Classe GLA 250;Turbo ‐ (Sport / Vision) ‐ gasolina ‐ automático;2015 ;;FAP9292;WOE458;;AKX3591
Mercedes Benz;Classe GLA 45;AMG Turbo ‐ gasolina ‐ automático;2015 ;;WR375;WOE457;;AKX3591
Mercedes Benz;Classe GLE 350;(Family / Highway / Sport) ‐ diesel ‐ automático;2014 ;;JFA0W11‐2;WOE304;FCD2188;AKX3596‐2
Mercedes Benz;Classe GLE 400;(Coupe / High / Night) ‐ gasolina ‐ automático;2016 ;;FAP4090‐2;WOE454;;AKX3596‐2
Mercedes Benz;Classe GLE 43 AMG;‐‐;2016 ;;FAP4090‐2;;;
Mercedes Benz;Classe GLK 220;CDI Turbo diesel ‐ (Sport) ‐ automático;13 ; 15;JFA0W06;WOE300/4;;
Mercedes Benz;Classe GLK 220;CDI Turbo diesel ‐ (Sport) ‐ automático;13 ; 15;JFA0W06;WOE300/4;;
Mercedes Benz;Classe GLK 280;(X204) ‐ gasolina ‐ automático;08 ; 09;FAP4052;WOE300/4;;
Mercedes Benz;Classe GLK 300;(X204) ‐ gasolina ‐ automático;10 ; 13;FAP4052;WOE300/4;;
Mercedes Benz;Classe GLK 300;CGI ‐ gasolina ‐ automático;2013;;FAP4847;WOE454;;
Mercedes Benz;Classe ML 230;(W163) ‐ gasolina ‐ mecânico;98 ; 99;FAP4833;WOE430;;AKX3572
Mercedes Benz;Classe ML 270;CDI ‐ (W163) ‐ mecânico;2000 ;;FAP9000;WOE300/1;FCD2071;AKX3572
Mercedes Benz;Classe ML 270;CDI ‐ (W163) ‐ mecânico;99 ; 00;FAP9000;WOE300/1;FCD0729;AKX3572
Mercedes Benz;Classe ML 320;‐‐;98 ; 02;FAP4833;WOE300/2;;AKX3572
Mercedes Benz;Classe ML 320;CDI diesel ‐ (W164) ‐ automático;08 ; 09;FAP9036/2;WOE304;FCD2163;
Mercedes Benz;Classe ML 350;‐‐;02 ; 05;FAP4833;WOE300/4;;AKX3572
Mercedes Benz;Classe ML 350;‐‐;06 ; 11;FAP4052;WOE300/4;;
Mercedes Benz;Classe ML 350;CDI Turbo diesel ‐ (W164) ‐ automático;2009 ;;FAP9036/2;WOE304;FCD2156;
Mercedes Benz;Classe ML 350;CGI ‐ (W166 ‐ BlueEFFICIENCY ) ‐ gasolina ‐ automático;2012 ;;FAP4847;WOE454;;AKX3593
Mercedes Benz;Classe ML 350;diesel ‐ (Bluetec / Sport) ‐ automático;2014 ;;JFA0W11‐2;WOE304;FCD2188;AKX3593
Mercedes Benz;Classe ML 400;CDI diesel ‐ (W163) ‐ mecânico;2001 ;;FAP4833;WOE307;FCD2070;AKX3572
Mercedes Benz;Classe ML 430;(W163) ‐ gasolina ‐ automático;99 ; 01;FAP4833;WOE300/2;;AKX3572
Mercedes Benz;Classe ML 500;(W163) ‐ gasolina ‐ automático;02 ; 05;FAP4833;WOE300/4;;AKX3572
Mercedes Benz;Classe ML 500;(W164) ‐ gasolina ‐ automático;06 ; 07;FAP4052;WOE300/4;;
Mercedes Benz;Classe ML 500;(W164) ‐ gasolina ‐ automático;2008 ;;FAP4052;WOE300/4;;
Mercedes Benz;Classe ML 55 AMG;(W163) ‐ gasolina ‐ automático;00 ; 05;FAP4833;WOE300/4;;AKX3572
Mercedes Benz;Classe ML 63 AMG;(W164) ‐ gasolina ‐ automático;2006 ;;FAP9016;WOE453;;
Mercedes Benz;Classe ML 63 AMG;(W164) ‐ gasolina ‐ automático;2012 ;;FAP9116;WOE457;;
Mercedes Benz;Classe ML 63 AMG;(W166) ‐ gasolina ‐ automático;2012 ;;FAP9116;WOE457;;AKX3593
Mercedes Benz;Classe R 500;(W251) ‐ gasolina ‐ automático;06 ; 08;FAP4052;WOE300/4;;
Mercedes Benz;Classe R 500;(W251) ‐ gasolina ‐ automático;2007 ;;FAP4052;WOE300/4;;
Mercedes Benz;Classe S 280;(W220) ‐ gasolina ‐ mecânico;98 ; 02;FAP4052;WOE214;FCI1948;
Mercedes Benz;Classe S 320;(W220 ‐ L / Classic / Wagon) ‐ gasolina ‐ automático;93 ; 99;FAP4052;WOE300/2;FCI1948;AKX3571
Mercedes Benz;Classe S 320;CDI Turbo diesel ‐ (W220) ‐ automático;99 ; 05;FAP9000;WOE242;FCD0729;
Mercedes Benz;Classe S 320;CDI Turbo diesel ‐ (W221) ‐ automático;06 ; 09;FAP9036/2;WOE304;FCD2163;
Mercedes Benz;Classe S 350;(W220 ‐ Sport) ‐ gasolina ‐ automático;02 ; 05;FAP4052;WOE300/4;FCI1948;
Mercedes Benz;Classe S 350;(W221 ‐ Sport) ‐ gasolina ‐ automático;05 ; 10;FAP4052;WOE300/4;;
Mercedes Benz;Classe S 350;CDI BlueTEC ‐ (W221 ‐ CDI BlueTEC) ‐ automático;2009 ;;FAP9036/2;WOE304;FCD2163;
Mercedes Benz;Classe S 400;(W140) ‐ gasolina ‐ automático;93 ; 94;FAP3243;WEO0591/1;FCI1110B;
Mercedes Benz;Classe S 400;(W140) ‐ gasolina ‐ automático;94 ; 98;FAP3243;WEO0591/1;FCI1105A;
Mercedes Benz;Classe S 400;(W221 ‐ Hybrid) ‐ gasolina ‐ automático;2009 ;;FAP4052;WOE300/4;;
Mercedes Benz;Classe S 400;Bi Turbo ‐ (Hybrid) ‐ gasolina ‐ automático;2014 ;;FAP4847;WOE454;;
Mercedes Benz;Classe S 420;(W140) ‐ gasolina ‐ automático / mecânico;93 ; 94;FAP3243;WEO0591/1;FCI1110B;
Mercedes Benz;Classe S 420;(W140) ‐ gasolina ‐ automático / mecânico;94 ; 98;FAP3243;WEO0591/1;FCI1105A;
Mercedes Benz;Classe S 430;(W220) ‐ gasolina ‐ automático / mecânico;98 ; 99;FAP4052;WOE300/2;FCI1948;AKX3571
Mercedes Benz;Classe S 430;(W220) ‐ gasolina ‐ automático / mecânico;99 ; 05;FAP4052;WOE300/4;FCI1948;
Mercedes Benz;Classe S 450;(W221) ‐ gasolina ‐ automático;2006 ;;FAP4052;WOE300/4;;
Mercedes Benz;Classe S 500;(W140 ‐ Classic / Coupé) ‐ gasolina ‐ automático;92 ; 94;FAP3243;WEO0591/1;FCI1110B;
Mercedes Benz;Classe S 500;(W140 ‐ Classic / Coupé) ‐ gasolina ‐ automático;94 ; 98;FAP3243;WEO0591/1;FCI1105A;
Mercedes Benz;Classe S 500;(W220 ‐ Classic / Wagon) ‐ gasolina ‐ automático;05 ; 10;FAP4052;WOE300/4;;
Mercedes Benz;Classe S 500;(W220 ‐ Classic / Wagon) ‐ gasolina ‐ automático;2010 ;;FAP9116;;;
Mercedes Benz;Classe S 500;(W220 ‐ Classic / Wagon) ‐ gasolina ‐ automático;98 ; 05;FAP4052;WOE300/2;FCI1948;AKX3571
Mercedes Benz;Classe S 500;(W222) ‐ gasolina ‐ automático;2014 ;;FAP9116;WOE457;;
Mercedes Benz;Classe S 55 AMG;(W220) ‐ gasolina ‐ automático;02 ; 05;FAP9115;WOE300/4;;AKX3571
Mercedes Benz;Classe S 600;(W220 ‐ L / Classic / Wagon) ‐ gasolina ‐ automático;00 ; 02;FAP9114;WOE300/4;FCI1948;AKX3571
Mercedes Benz;Classe S 600;(W220 ‐ L / Classic / Wagon) ‐ gasolina ‐ automático;02 ; 05;FAP9113;WOE306;;AKX3571
Mercedes Benz;Classe S 600;(W220 ‐ L / Classic / Wagon) ‐ gasolina ‐ automático;2006 ;;FAP9113;WOE306;;
Mercedes Benz;Classe S 600;Bi Turbo ‐ (W222) ‐ gasolina ‐ automático;2014 ;;FAP9113;WOE306;;
Mercedes Benz;Classe S 63 AMG;(W220 ‐ L) ‐ gasolina ‐ automático;01 ; 02;FAP9114;WOE300/4;FCI1948;AKX3571
Mercedes Benz;Classe S 63 AMG;(W221) ‐ gasolina ‐ automático;06 ; 10;FAP9016;WOE453;;
Mercedes Benz;Classe S 63 AMG;(W221) ‐ gasolina ‐ automático;2010 ;;FAP9116;WOE453;;
Mercedes Benz;Classe S 63L AMG;Bi Turbo;2012 ;;FAP9116;WOE457;;
Mercedes Benz;Classe S 65 AMG;(W220) ‐ gasolina ‐ automático;03 ; 05;FAP9113;WOE306;;AKX3571
Mercedes Benz;Classe S 65 AMG;(W220) ‐ gasolina ‐ automático;2006 ;;FAP9113;WOE306;;
Mercedes Benz;Classe S 65L AMG;Bi Turbo ‐ gasolina ‐ automático;2014 ;;FAP9116;WOE306;;
Mercedes Benz;Classe SL 280;(R107 ‐ Classic) ‐ gasolina ‐ automático;93 ; 95;FAP4052;WOE300/4;FCI1948;
Mercedes Benz;Classe SL 350;(R230 ‐ Sport) ‐ gasolina ‐ automático;2002 ;;FAP4052;WOE300/4;FCI1948;
Mercedes Benz;Classe SL 350;gasolina ‐ automático;2012 ;;FAP4847;;;
Mercedes Benz;Classe SL 500;(R129 ‐ Classic) ‐ gasolina ‐ automático;93 ; 94;FAP3243;WEO0591/1;FCI1110B;
Mercedes Benz;Classe SL 500;(R129 ‐ Classic) ‐ gasolina ‐ automático;94 ; 98;FAP3243;WEO0591/1;FCI1105A;
Mercedes Benz;Classe SL 500;(R129 ‐ Classic) ‐ gasolina ‐ automático;98 ; 01;FAP4052;WOE300/2;FCI1948;
Mercedes Benz;Classe SL 500;(R230 ‐ Classic) ‐ gasolina ‐ automático;2002 ;;FAP4052;WOE300/4;FCI1948;
Mercedes Benz;Classe SL 600;(R129 ‐ Classic) ‐ gasolina ‐ automático;92 ; 94;FAP4843;WOE303;FCI1110B;
Mercedes Benz;Classe SL 600;(R129 ‐ Classic) ‐ gasolina ‐ automático;94 ; 01;FAP4843;WOE303;FCI1112;
Mercedes Benz;Classe SL 600;(R230) ‐ gasolina ‐ automático;03 ; 06;FAP9113;WOE306;;
Mercedes Benz;Classe SL 63 AMG;(R230 ‐ Roadster) ‐ gasolina ‐ automático;08 ; 12;FAP9016;WOE453;;
Mercedes Benz;Classe SL 63 AMG;gasolina ‐ automático;2013 ;;FAP9116;WOE457;;
Mercedes Benz;Classe SL 65 AMG;(R230 ‐ Black / Roadster) ‐ gasolina ‐ automático;2007 ;;FAP9113;WOE306;;
Mercedes Benz;Classe SL AMG;(R230 ‐ Roadster) ‐ gasolina ‐ automático;02 ; 06;FAP9115;WOE300/4;FCI1112;
Mercedes Benz;Classe SL AMG;(R230 ‐ Roadster) ‐ gasolina ‐ automático;06 ; 08;FAP9115;WOE300/4;FCI1105A;
Mercedes Benz;Classe SLK 200;CGI ‐ (R172) ‐ gasolina ‐ automático;2012 ;;JFA0W07;WOE452;;
Mercedes Benz;Classe SLK 200;Kompressor ‐ (R170 ‐ Roadster / Sport) ‐ gasolina ‐ automático;00 ; 04;FAP3612;WOE430;FCI1948;AKX35608
Mercedes Benz;Classe SLK 200;Kompressor ‐ (R171 ‐ Roadster / Sport) ‐ gasolina ‐ automático;04 ; 12;WR365;WOE460;;AKX3578
Mercedes Benz;Classe SLK 230;Kompressor ‐ (R170 ‐ Plus) ‐ gasolina ‐ automático;00 ; 04;FAP3612;WOE430;FCI1112;AKX35608
Mercedes Benz;Classe SLK 230;Kompressor ‐ (R170 ‐ Roadster / Sport) ‐ Gaasolina ‐ automático;96 ; 00;FAP3612;WOE430;FCI1105A;AKX35608
Mercedes Benz;Classe SLK 250;CGI ‐ (R172) ‐ gasolina ‐ automático;2012 ;;JFA0W07;WOE452;;AKX3578
Mercedes Benz;Classe SLK 32 AMG;(R170) ‐ gasolina ‐ automático;01 ; 04;FAP4030;WOE300/4;FCI1948;AKX35608
Mercedes Benz;Classe SLK 320;(R170 ‐ Roadster) ‐ gasolina ‐ automático;01 ; 04;FAP3232;WOE300/4;FCI1948;AKX35608
Mercedes Benz;Classe SLK 350;(R171 ‐ Roadster / Sport) ‐ gasolina ‐ automático / mecânico;04 ; 12;FAP4052;WOE300/4;;AKX3578
Mercedes Benz;Classe SLK 55 AMG;(R172) ‐ gasolina ‐ automático;2004 ;;FAP4052;WOE441;;AKX3578
Mercedes Benz;GLC;220D Diesel ‐ (Off Road / Enduro) ‐ automático;2019 ;;FAP9307;;FCD0941;
Mercedes Benz;GLC;250 ‐ (4Matic / Highway / Sport / Coupe /;2015 ;;FAP6016;WOE458;;
Mercedes Benz;GLC;43 AMG;2017 ;;FAP4090‐2;;;AKX35161/C
Mercedes Benz;SLC 300;gasolina ‐ automático;2017 ;;FAP6016;WOE458;;
Mini;Cooper;(Modelo Exportação Korea ‐ R55 / R56 ‐ Cabrio / Roadster / Coupé) ‐ gasolina ‐ automático;2008 ;;FAP9018/1;WOE710;;AKX1631F
Mini;Cooper;(R52 / R53) ‐ gasolina ‐ automático / mecânico;01 ; 08;FAP2413;WOE912;;AKX1630
Mini;Cooper;(R55 / R56 ‐ Cabrio / Roadster / Coupé) ‐ gasolina ‐ manual;2008 ;;FAP9012;WOE710;;AKX1631F
Mini;Cooper;S ‐ (R52 / R53) ‐ gasolina ‐ automático / mecânico;02 ; 08;FAP2412;WOE912;;AKX1630
Mini;Cooper;S Turbo ‐ (Countryman) ‐ gasolina ‐ automático;2018 ;;FAP9298;WOE238;FCI1741;AKX1593F‐2
Mini;Cooper;S Turbo ‐ (F55 / F56 ‐ Exclusive / Top) ‐ gasolina ‐ automático;2014 ;;FAP9298;WOE226;FCI1741;AKX1593F‐2
Mini;Cooper;S Turbo ‐ (R55 / R56 ‐ Cabrio / Roadster / Coupé) ‐ gasolina ‐ automático / mecânico;2008 ;;FAP2416;WOE710;FCE0100;AKX1631F
Mini;Cooper;S Turbo ‐ (R60 / R61 ‐ All4 / Exclusive / Top) ‐ gasolina ‐ automático;2014 ;;FAP6013;WOE710;FCE0100;AKX1631F
Mini;Cooper;Turbo ‐ (F55 / F56) ‐ gasolina ‐ automático;2014 ;;FAP9298;WOE226;FCI1741;AKX1593F‐2
Mini;One;(R50 / R52) ‐ gasolina ‐ automático;01 ; 08;FAP2413;WOE912;;AKX1630
Mini;One;(R50 / R52) ‐ gasolina ‐ automático;2012 ;;FAP2413;WOE912;;
